Timestamp,12-01 String current,12-02 String current,12-03 String current,12-04 String current,12-05 String current,12-06 String current,12-07 String current,12-08 String current,12-09 String current,12-10 String current
2023-07-16 09:15:00,14.301555633544922,11.455199241638184,14.254210472106934,14.09196662902832,13.876388549804688,14.582810401916504,14.205010414123535,14.305566787719727,14.021821975708008,14.24222183227539
2023-07-16 09:30:00,14.630443572998047,11.081622123718262,14.847099304199219,14.686788558959961,14.502521514892578,15.090377807617188,14.7788667678833,14.902154922485352,14.655455589294434,14.782855033874512
2023-07-16 09:45:00,14.928755760192871,10.758077621459961,15.263955116271973,15.19172191619873,14.972254753112793,15.629310607910156,15.200255393981934,15.301655769348145,15.169310569763184,15.302777290344238
2023-07-16 10:00:00,15.264866828918457,10.557177543640137,15.571999549865723,15.493932723999023,15.345044136047363,15.908499717712402,15.561843872070312,15.584177017211914,15.553377151489258,15.60866641998291
2023-07-16 10:15:00,15.389410972595215,10.39394474029541,15.948877334594727,15.818455696105957,15.747344017028809,16.272533416748047,15.939854621887207,16.015188217163086,15.889277458190918,15.963077545166016
2023-07-16 10:30:00,15.575721740722656,10.299033164978027,16.156721115112305,16.036022186279297,16.033843994140625,16.460721969604492,16.152454376220703,16.2096004486084,16.084754943847656,16.13368797302246
2023-07-16 10:45:00,15.519733428955078,10.333344459533691,16.246232986450195,16.19422149658203,16.24858856201172,16.641199111938477,16.268566131591797,16.40892219543457,16.238155364990234,16.274267196655273
2023-07-16 11:00:00,15.620821952819824,10.278121948242188,16.42326545715332,16.32073211669922,16.4875431060791,16.796632766723633,16.448787689208984,16.4913330078125,16.41715431213379,16.409866333007812
2023-07-16 11:15:00,15.617733001708984,10.190343856811523,16.4512996673584,16.401065826416016,16.58486557006836,16.820011138916016,16.524354934692383,16.564022064208984,16.483366012573242,16.558622360229492
2023-07-16 11:30:00,15.620222091674805,10.14169979095459,16.476778030395508,16.377065658569336,16.522478103637695,16.833389282226562,16.492366790771484,16.55929946899414,16.440744400024414,16.502166748046875
2023-07-16 11:45:00,15.820277214050293,10.03553295135498,16.37118911743164,16.299476623535156,16.453245162963867,16.789043426513672,16.445865631103516,16.51822280883789,16.324222564697266,16.417444229125977
2023-07-16 12:00:00,15.847411155700684,9.96968936920166,16.251644134521484,16.229721069335938,16.428089141845703,16.70030975341797,16.36488914489746,16.424856185913086,16.314966201782227,16.326276779174805
2023-07-16 12:15:00,16.016387939453125,9.773499488830566,16.1746768951416,16.082387924194336,16.227432250976562,16.533655166625977,16.171222686767578,16.262666702270508,16.147998809814453,16.22434425354004
2023-07-16 12:30:00,15.870322227478027,9.613033294677734,15.87339973449707,15.799388885498047,15.95682144165039,16.335399627685547,15.96692180633545,16.04772186279297,15.921988487243652,15.91891098022461
2023-07-16 12:45:00,15.927544593811035,9.831610679626465,15.518054962158203,15.43216609954834,15.577199935913086,15.928766250610352,15.648188591003418,15.69196605682373,15.49081039428711,15.588433265686035
2023-07-16 13:00:00,15.619532585144043,9.335366249084473,15.420022010803223,15.288477897644043,15.465222358703613,15.808477401733398,15.503177642822266,15.540966033935547,15.396699905395508,15.493033409118652
2023-07-16 13:15:00,15.623844146728516,8.858966827392578,15.35224437713623,15.317854881286621,15.421622276306152,15.750321388244629,15.499988555908203,15.514955520629883,15.363344192504883,15.45592212677002
2023-07-16 13:30:00,14.486543655395508,7.968866348266602,14.119088172912598,14.032644271850586,14.233611106872559,14.547389030456543,14.261432647705078,14.302421569824219,14.125999450683594,14.208988189697266
2023-07-16 13:45:00,14.702143669128418,7.849377632141113,14.217822074890137,14.18381118774414,14.317710876464844,14.637222290039062,14.393977165222168,14.384432792663574,14.248610496520996,14.344233512878418
2023-07-16 14:00:00,15.228265762329102,7.853544235229492,14.67413330078125,14.632288932800293,14.825322151184082,15.156688690185547,14.893610954284668,14.916565895080566,14.740888595581055,14.825843811035156
2023-07-16 14:15:00,15.49097728729248,8.140789031982422,14.88479995727539,14.92377758026123,15.024410247802734,15.396366119384766,15.109411239624023,15.117066383361816,14.982244491577148,15.035077095031738
2023-07-16 14:30:00,15.2431001663208,7.1911773681640625,14.585321426391602,14.620410919189453,14.725510597229004,15.07278823852539,14.807055473327637,14.853011131286621,14.709410667419434,14.754243850708008
2023-07-16 14:45:00,13.656832695007324,5.552388668060303,13.087677001953125,13.126177787780762,13.235811233520508,13.59007740020752,13.355088233947754,13.344866752624512,13.212666511535645,13.29853343963623
2023-07-16 15:00:00,13.87031078338623,2.3541998863220215,13.713888168334961,13.860677719116211,13.914899826049805,14.29295539855957,14.08353328704834,14.020955085754395,13.911321640014648,14.004243850708008
2023-07-16 15:15:00,14.424455642700195,2.2699332237243652,14.283610343933105,14.320855140686035,14.465922355651855,14.865133285522461,14.56643295288086,14.611132621765137,14.473776817321777,14.542055130004883
2023-07-16 15:30:00,13.885499954223633,1.7842222452163696,13.743721961975098,13.853333473205566,13.961366653442383,14.366244316101074,14.100044250488281,14.084510803222656,13.9307222366333,14.13788890838623
2023-07-16 15:45:00,13.748088836669922,1.7300000190734863,13.670977592468262,13.732455253601074,13.835289001464844,14.33264446258545,14.027400016784668,14.013422012329102,13.851888656616211,14.016233444213867
2023-07-16 16:00:00,13.963777542114258,1.835111141204834,13.658788681030273,13.939188957214355,14.012677192687988,14.503877639770508,14.266077041625977,14.227299690246582,14.059199333190918,14.232966423034668
2023-07-16 16:15:00,13.736488342285156,1.84333336353302,12.901066780090332,13.820977210998535,13.798344612121582,14.397688865661621,14.082399368286133,14.106021881103516,13.888144493103027,14.114533424377441
2023-07-16 16:30:00,13.271466255187988,1.7300000190734863,12.785200119018555,13.382610321044922,13.303799629211426,13.926532745361328,13.630610466003418,13.6251220703125,13.421154975891113,13.696788787841797
2023-07-16 16:45:00,12.170366287231445,1.7120221853256226,11.63042163848877,12.360255241394043,12.149944305419922,12.769210815429688,12.595744132995605,12.629410743713379,12.327610969543457,12.691222190856934
2023-07-16 17:00:00,11.013144493103027,1.4625555276870728,9.084921836853027,11.100677490234375,10.809999465942383,11.560277938842773,11.408266067504883,11.320588111877441,11.10308837890625,11.439799308776855
2023-07-16 17:15:00,9.879088401794434,1.5134221315383911,9.007955551147461,10.100077629089355,9.52428913116455,10.549799919128418,10.362732887268066,10.32374382019043,10.131766319274902,10.458966255187988
2023-07-16 17:30:00,7.965233325958252,1.3961443901062012,6.614833354949951,8.218722343444824,6.1523332595825195,8.601532936096191,8.450955390930176,8.377243995666504,8.18364429473877,8.569533348083496
2023-07-16 17:45:00,7.486855506896973,1.400399923324585,4.809577465057373,7.90382194519043,4.440277576446533,8.302810668945312,8.149932861328125,8.05893325805664,7.817866325378418,8.266377449035645
2023-07-16 18:00:00,5.864266395568848,1.393822193145752,2.366544485092163,6.246188640594482,3.2458221912384033,6.561588764190674,6.467310905456543,6.3869218826293945,6.126977443695068,6.579744338989258
2023-07-16 18:15:00,4.575500011444092,1.2794221639633179,2.0558667182922363,4.831399917602539,2.9378888607025146,5.14461088180542,4.973321914672852,5.0445332527160645,4.784899711608887,5.082521915435791
2023-07-16 18:30:00,3.1392998695373535,1.2927554845809937,1.8398332595825195,4.733399868011475,2.6428332328796387,5.125188827514648,4.890833377838135,5.014377593994141,3.8754777908325195,4.950521945953369
2023-07-16 18:45:00,2.4875998497009277,1.035333275794983,1.9874000549316406,3.4156222343444824,2.4120333194732666,3.8123555183410645,3.7197887897491455,3.4616665840148926,2.7920777797698975,3.7633442878723145
2023-07-16 19:00:00,2.652222156524658,1.2400000095367432,2.180000066757202,2.9667775630950928,2.6017777919769287,3.2281665802001953,3.0711443424224854,3.1042888164520264,2.9297666549682617,3.1358110904693604
2023-07-16 19:15:00,2.248877763748169,1.0411111116409302,1.948888897895813,2.2921667098999023,2.225011110305786,2.575033187866211,2.5129332542419434,2.5113332271575928,2.492666482925415,2.5461111068725586
2023-07-16 19:30:00,1.8304444551467896,0.8399999737739563,1.692888855934143,1.909999966621399,1.9199999570846558,2.1282222270965576,2.065333366394043,2.0899665355682373,2.0742223262786865,2.0643444061279297
2023-07-16 19:45:00,1.6826666593551636,0.8268888592720032,1.512888789176941,1.6597999334335327,1.687999963760376,1.858222246170044,1.7354333400726318,1.8417776823043823,1.9008888006210327,1.7848888635635376
2023-07-16 20:00:00,1.3937777280807495,0.6399999856948853,1.3053332567214966,1.4106667041778564,1.4564443826675415,1.6197776794433594,1.4411110877990723,1.5897777080535889,1.6151111125946045,1.5377776622772217
2023-07-16 20:15:00,1.0822222232818604,0.5628888607025146,1.0333333015441895,0.9771777987480164,1.0697777271270752,1.1808888912200928,1.0431110858917236,1.1911110877990723,1.2346665859222412,1.1271110773086548
2023-07-16 20:30:00,0.7799999713897705,0.4399999976158142,0.7799999713897705,0.6899999976158142,0.7099999785423279,0.8700000047683716,0.6626666784286499,0.8299999833106995,0.871999979019165,0.7799999713897705
2023-07-16 20:45:00,0.6851111054420471,0.4399999976158142,0.6964443922042847,0.602222204208374,0.7099999785423279,0.7875555157661438,0.6399999856948853,0.7844444513320923,0.8100000023841858,0.7226666212081909
2023-07-16 21:00:00,0.5799999833106995,0.25155556201934814,0.5799999833106995,0.4899999797344208,0.5344444513320923,0.6699999570846558,0.5017777681350708,0.6299999952316284,0.8100000023841858,0.5799999833106995
2023-07-16 21:15:00,0.5631110668182373,0.23999999463558197,0.5766666531562805,0.4586666524410248,0.5099999904632568,0.6446666121482849,0.4399999976158142,0.6288889050483704,0.7520000338554382,0.5766666531562805
2023-07-16 21:30:00,0.3799999952316284,0.23999999463558197,0.3799999952316284,0.28999999165534973,0.32600000500679016,0.40933331847190857,0.27577778697013855,0.429999977350235,0.46799999475479126,0.3799999952316284
2023-07-16 21:45:00,0.21933332085609436,0.23999999463558197,0.28999999165534973,0.13044443726539612,0.3100000023841858,0.26999998092651367,0.23999999463558197,0.429999977350235,0.4099999964237213,0.3799999952316284
